icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
KFNL,"Fort Collins/N Colorado Rgnl, CO, US",2025-09-26T16:56:00Z,2025-09-26 10:56:00,VFR,17.8,5.6,200,6,0,NA,1017,METAR KFNL 261656Z 20006KT 10SM CLR 18/06 A3003 RMK AO2 SLP121 T01780056 $,2025-09-26T17:17:56Z,2025-09-26T13:17:56Z,Northern Colorado Regional Airport,40.44969,-105.011272,US,US-CO
KFNT,"Flint/Bishop Intl, MI, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,23.9,14.4,270,9,14,NA,1013.3,METAR KFNT 261653Z 27009G14KT 10SM CLR 24/14 A2992 RMK AO2 SLP129 T02390144,2025-09-26T17:17:56Z,2025-09-26T13:17:56Z,Bishop International Airport,42.96540069580078,-83.74359893798828,US,US-MI
KFOA,"Flora Muni, IL, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,26,12,10,7,0,NA,1015,METAR KFOA 261655Z AUTO 01007KT 350V050 10SM CLR 26/12 A2997 RMK AO2,2025-09-26T17:17:56Z,2025-09-26T13:17:56Z,Flora Municipal Airport,38.66490173339844,-88.4530029296875,US,US-IL
KFOA,"Flora Muni, IL, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,26,12,310,8,0,NA,1014.6,METAR KFOA 261715Z AUTO 31008KT 10SM CLR 26/12 A2996 RMK AO2,2025-09-26T17:35:23Z,2025-09-26T13:35:23Z,Flora Municipal Airport,38.66490173339844,-88.4530029296875,US,US-IL
KFOD,"Fort Dodge Rgnl, IA, US",2025-09-26T16:56:00Z,2025-09-26 11:56:00,VFR,27.8,14.4,VAR,3,0,NA,1013.6,METAR KFOD 261656Z AUTO VRB03KT 10SM CLR 28/14 A2993 RMK AO2 SLP142 T02780144 $,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Fort Dodge Regional Airport,42.552624,-94.191237,US,US-IA
KFOE,"Topeka/Forbes Fld, KS, US",2025-09-26T16:53:00Z,2025-09-26 11:53:00,VFR,25.6,14.4,0,0,0,NA,1015.3,METAR KFOE 261653Z 00000KT 10SM CLR 26/14 A2998 RMK AO2 SLP145 T02560144 $,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Topeka Regional Airport,38.950901,-95.663597,US,US-KS
KFOK,"Westhampton/Gabreski Arpt, NY, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,26.7,17.8,VAR,3,0,NA,1010.2,METAR KFOK 261653Z VRB03KT 10SM CLR 27/18 A2983 RMK AO2 SLP099 T02670178,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Francis S Gabreski Airport,40.8437004089,-72.6317977905,US,US-NY
KFOM,"Fillmore Muni, UT, US",2025-09-26T16:55:00Z,2025-09-26 10:55:00,VFR,22,6,360,8,0,NA,1019.7,METAR KFOM 261655Z AUTO 36008KT 10SM FEW085 22/06 A3011 RMK AO2 LTG DSNT N,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Fillmore Municipal Airport,38.95830154,-112.362999,US,US-UT
KFOM,"Fillmore Muni, UT, US",2025-09-26T17:15:00Z,2025-09-26 11:15:00,VFR,23,6,10,8,0,NA,1019.7,METAR KFOM 261715Z AUTO 01008KT 10SM CLR 23/06 A3011 RMK AO2,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Fillmore Municipal Airport,38.95830154,-112.362999,US,US-UT
KFOT,"Fortuna/Rohnerville Arpt, CA, US",2025-09-26T16:35:00Z,2025-09-26 16:35:00,VFR,13,12,280,4,0,6,1017,METAR KFOT 261635Z AUTO 28004KT 6SM CLR 13/12 A3003 RMK AO1,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Rohnerville Airport,40.55390167,-124.1330032,US,US-CA
KFOT,"Fortuna/Rohnerville Arpt, CA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,14,12,360,3,0,8,1017,METAR KFOT 261715Z AUTO 36003KT 8SM CLR 14/12 A3003 RMK AO1,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Rohnerville Airport,40.55390167,-124.1330032,US,US-CA
KFOZ,"Bigfork Muni, MN, US",2025-09-26T17:13:00Z,2025-09-26 17:13:00,VFR,19,8,130,7,0,NA,1015.3,METAR KFOZ 261713Z AUTO 13007KT 113V173 10SM SCT090 19/08 A2998 RMK AO2,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Bigfork Municipal Airport,47.783865,-93.65098,US,US-MN
KFOZ,"Bigfork Muni, MN, US",2025-09-26T17:33:00Z,2025-09-26 17:33:00,VFR,19,8,120,7,0,NA,1014.6,METAR KFOZ 261733Z AUTO 12007KT 10SM SCT090 19/08 A2996 RMK AO2,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Bigfork Municipal Airport,47.783865,-93.65098,US,US-MN
KFPK,"Charotte/Beach Fld, MI, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,24,15,270,7,0,NA,1013.3,METAR KFPK 261715Z AUTO 27007KT 10SM CLR 24/15 A2992 RMK AO2,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Fitch H Beach Airport,42.574501,-84.811401,US,US-MI
KFPR,"Ft Pierce/Treasure Coast Intl, FL, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,30.6,23.9,0,0,0,NA,1012.3,METAR KFPR 261653Z 00000KT 10SM SCT033 BKN048 OVC060 31/24 A2989 RMK AO2 SLP122 T03060239,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,St Lucie County International Airport,27.49510002,-80.36830139,US,US-FL
KFQD,"Rutherfordton/Marchman Fld, NC, US",2025-09-26T17:05:00Z,2025-09-26 17:05:00,IFR,23,20,90,4,0,NA,1014,METAR KFQD 261705Z AUTO 09004KT 10SM BKN009 OVC014 23/20 A2994 RMK AO2,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Rutherford County Marchman Field,35.4282,-81.935097,US,US-NC
KFQD,"Rutherfordton/Marchman Fld, NC, US",2025-09-26T17:25:00Z,2025-09-26 17:25:00,MVFR,23,20,0,0,0,NA,1014,METAR KFQD 261725Z AUTO 00000KT 10SM OVC012 23/20 A2994 RMK AO2,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Rutherford County Marchman Field,35.4282,-81.935097,US,US-NC
KFRG,"Farmingdale/Republic Arpt, NY, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,26.7,16.1,VAR,4,0,NA,1009.9,METAR KFRG 261653Z VRB04KT 10SM CLR 27/16 A2982 RMK AO2 SLP097 T02670161,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Republic Airport,40.7288017273,-73.4133987427,US,US-NY
KFRH,"French Lick Muni, IN, US",2025-09-26T17:15:00Z,2025-09-26 13:15:00,VFR,23,12,30,3,0,NA,1014.6,METAR KFRH 261715Z AUTO 03003KT 10SM CLR 23/12 A2996 RMK AO1,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,French Lick Municipal Airport,38.5061988831,-86.63690185550001,US,US-IN
KFRH,"French Lick Muni, IN, US",2025-09-26T17:35:00Z,2025-09-26 13:35:00,VFR,23,12,340,4,0,NA,1014.6,METAR KFRH 261735Z AUTO 34004KT 10SM CLR 23/12 A2996 RMK AO1,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,French Lick Municipal Airport,38.5061988831,-86.63690185550001,US,US-IN
KFRI,"Ft Riley/Marshall Fld, KS, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,27,14,260,3,0,NA,1014.6,METAR KFRI 261655Z AUTO 26003KT 10SM CLR 27/14 A2996 RMK AO2 SLP136 T02700140 $,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Marshall Army Air Field,39.053021,-96.764202,US,US-KS
KFRM,"Fairmont Muni, MN, US",2025-09-26T16:56:00Z,2025-09-26 11:56:00,VFR,26.7,13.9,230,5,0,NA,1013,METAR KFRM 261656Z AUTO 23005KT 10SM CLR 27/14 A2991 RMK AO2 SLP124 T02670139,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Fairmont Municipal Airport,43.643901825,-94.4156036377,US,US-MN
KFRR,"Front Royal/Warren Cnty, VA, US",2025-09-26T17:15:00Z,2025-09-26 13:15:00,VFR,26.1,16.7,210,3,0,NA,1012.6,METAR KFRR 261715Z AUTO 21003KT 10SM BKN090 26/17 A2990 RMK AO2 T02610167,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Front Royal Warren County Airport,38.9175,-78.253502,US,US-VA
KFSD,"Sioux Falls/Foss Fld, SD, US",2025-09-26T16:56:00Z,2025-09-26 11:56:00,VFR,27.8,10,190,9,0,NA,1011.6,METAR KFSD 261656Z 19009KT 10SM CLR 28/10 A2987 RMK AO2 SLP108 T02780100,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Sioux Falls Regional Airport / Joe Foss Field,43.585463,-96.741152,US,US-SD
KFSE,"Fosston Muni, MN, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,NA,20,8,160,10,0,NA,1010.9,METAR KFSE 261655Z AUTO 16010KT 10SM 20/08 A2985 RMK AO2,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Fosston Municipal Airport-Anderson Field,47.5928,-95.773499,US,US-MN
KFSE,"Fosston Muni, MN, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,NA,20,8,160,9,0,NA,1010.6,METAR KFSE 261715Z AUTO 16009KT 10SM 20/08 A2984 RMK AO2,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Fosston Municipal Airport-Anderson Field,47.5928,-95.773499,US,US-MN
KFSI,"Fort Sill/Post AAF, OK, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,29.4,11.4,250,5,0,NA,1014.3,METAR KFSI 261655Z 25005KT 10SM CLR 29/11 A2995 RMK AO2 SLP131 T02940114 $,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Henry Post Army Air Field,34.649799,-98.402199,US,US-OK
KFSK,"Fort Scott Muni, KS, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,26.5,12.2,360,4,0,NA,1016,METAR KFSK 261655Z AUTO 36004KT 10SM CLR 26/12 A3000 RMK AO2 T02650122,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Fort Scott Municipal Airport,37.7984008789,-94.7694015503,US,US-KS
KFSK,"Fort Scott Muni, KS, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,26.6,12.7,320,4,0,NA,1016,METAR KFSK 261715Z AUTO 32004KT 10SM CLR 27/13 A3000 RMK AO2 T02660127,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Fort Scott Municipal Airport,37.7984008789,-94.7694015503,US,US-KS
KFSM,"Fort Smith Rgnl, AR, US",2025-09-26T16:53:00Z,2025-09-26 11:53:00,VFR,26.1,17.2,VAR,3,0,NA,1015.7,METAR KFSM 261653Z VRB03KT 10SM CLR 26/17 A2999 RMK AO2 SLP152 T02610172,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Fort Smith Regional Airport,35.336601,-94.367401,US,US-AR
KFSO,"Highgate/Franklin Cnty, VT, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,MVFR,22.8,17,360,4,0,NA,1008.5,METAR KFSO 261715Z AUTO 36004KT 10SM BKN019 BKN028 OVC100 23/17 A2978 RMK AO2 T02280170,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Franklin County State Airport,44.9403,-73.097504,US,US-VT
KFST,"Fort Stockton/Pecos Cnty, TX, US",2025-09-26T16:53:00Z,2025-09-26 11:53:00,VFR,28.9,10,140,10,0,NA,1017.4,METAR KFST 261653Z AUTO 14010KT 10SM CLR 29/10 A3004 RMK AO2 SLP127 T02890100,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Fort Stockton Pecos County Airport,30.9157009125,-102.916000366,US,US-TX
KFSW,"Fort Madison Muni, IA, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,26,14,VAR,6,0,NA,1014.6,METAR KFSW 261655Z AUTO VRB06KT 10SM CLR 26/14 A2996 RMK AO2,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Fort Madison Municipal Airport,40.659113,-91.327763,US,US-IA
KFSW,"Fort Madison Muni, IA, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,27,13,VAR,4,0,NA,1014.6,METAR KFSW 261715Z AUTO VRB04KT 10SM CLR 27/13 A2996 RMK AO2,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Fort Madison Municipal Airport,40.659113,-91.327763,US,US-IA
KFTK,"Fort Knox/Godman AAF, KY, US",2025-09-26T16:55:00Z,2025-09-26 12:55:00,VFR,24.3,16,10,5,0,NA,1013.6,METAR KFTK 261655Z AUTO 01005KT 10SM CLR 24/16 A2993 RMK AO2 SLP133 T02430160,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Godman Army Air Field,37.9071006775,-85.9720993042,US,US-KY
KFTW,"Fort Worth/Meacham Intl, TX, US",2025-09-26T16:53:00Z,2025-09-26 11:53:00,VFR,28.9,11.1,VAR,NA,0,NA,1015.3,METAR KFTW 261653Z 10SM CLR 29/11 A2998 RMK AO2 SLP142 T02890111,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Fort Worth Meacham International Airport,32.819801,-97.362396,US,US-TX
KFTY,"Atlanta/Fulton Cnty, GA, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,26.1,20,VAR,3,0,NA,1012.3,METAR KFTY 261653Z VRB03KT 10SM CLR 26/20 A2989 RMK AO2 SLP112 T02610200,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Fulton County Airport Brown Field,33.7790985107,-84.5214004517,US,US-GA
KFUL,"Fullerton Muni, CA, US",2025-09-26T16:53:00Z,2025-09-26 09:53:00,MVFR,20.6,16.7,0,0,0,NA,1012.6,METAR KFUL 261653Z 00000KT 10SM OVC017 21/17 A2990 RMK AO2 SLP124 T02060167,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Fullerton Municipal Airport,33.8720016479,-117.980003357,US,US-CA
KFVE,"Frenchville/N Aroostook Rgnl, ME, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,18.9,12.8,270,12,0,NA,1002.8,METAR KFVE 261653Z AUTO 27012KT 10SM FEW024 BKN040 OVC047 19/13 A2961 RMK AO2 RAB36E44 SLP022 P0000 T01890128,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Northern Aroostook Regional Airport,47.2854995728,-68.31279754639999,US,US-ME
KFVX,"Farmville Muni, VA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,28.5,22.3,40,4,0,NA,1011.9,METAR KFVX 261715Z AUTO 04004KT 10SM SCT027 SCT036 SCT042 29/22 A2988 RMK AO2 T02850223,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Farmville Regional Airport,37.35749817,-78.43779755,US,US-VA
KFWA,"Fort Wayne Intl, IN, US",2025-09-26T16:54:00Z,2025-09-26 12:54:00,VFR,23.3,12.8,VAR,4,0,NA,1014.6,METAR KFWA 261654Z VRB04KT 10SM FEW035 23/13 A2996 RMK AO2 SLP143 T02330128,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Fort Wayne International Airport,40.9785,-85.195099,US,US-IN
KFWC,"Fairfield Muni, IL, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,25.1,10.7,270,4,0,NA,1014.6,METAR KFWC 261715Z AUTO 27004KT 10SM SCT060 25/11 A2996 RMK AO2 T02510107,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Fairfield Municipal Airport,38.378601,-88.412697,US,US-IL
KFWN,"Sussex Arpt, NJ, US",2025-09-26T16:53:00Z,2025-09-26 16:53:00,VFR,24.4,15,VAR,5,0,NA,1010.9,METAR KFWN 261653Z AUTO VRB05KT 10SM SCT038 BKN100 24/15 A2985 RMK AO2 SLP104 T02440150,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Sussex Airport,41.200199127197266,-74.62300109863281,US,US-NJ
KFWS,"Fort Worth/Spinks Arpt, TX, US",2025-09-26T16:50:00Z,2025-09-26 16:50:00,VFR,30,13,10,4,0,9,1015.7,METAR KFWS 261650Z 01004KT 9SM CLR 30/13 A2999,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Fort Worth Spinks Airport,32.565201,-97.308098,US,US-TX
KFXE,"Ft Lauderdale Exec, FL, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,32.8,25.6,130,10,0,NA,1012.3,METAR KFXE 261653Z 13010KT 10SM SCT028 BKN039 33/26 A2989 RMK AO2 SLP123 T03280256,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,US,US-FL
KFXY,"Forest City Muni, IA, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,27,12,280,7,0,NA,1013.3,METAR KFXY 261655Z AUTO 28007KT 10SM CLR 27/12 A2992 RMK AO2,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Forest City Municipal Airport,43.23469925,-93.62409973,US,US-IA
KFXY,"Forest City Muni, IA, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,28,12,280,6,0,NA,1013,METAR KFXY 261715Z AUTO 28006KT 10SM CLR 28/12 A2991 RMK AO2,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Forest City Municipal Airport,43.23469925,-93.62409973,US,US-IA
KFYE,"Somerville/Fayette Cnty, TN, US",2025-09-26T16:50:00Z,2025-09-26 16:50:00,VFR,25,14,0,0,0,NA,1014,METAR KFYE 261650Z AUTO 00000KT 10SM FEW046 25/14 A2994 RMK A01,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Fayette County Airport,35.207699,-89.394501,US,US-TN
KFYE,"Somerville/Fayette Cnty, TN, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,26,14,0,0,0,NA,1014,METAR KFYE 261715Z AUTO 00000KT 10SM SCT047 26/14 A2994 RMK A01,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Fayette County Airport,35.207699,-89.394501,US,US-TN
KFYJ,"West Point/Middle Peninsula Arpt, VA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,27.3,21,VAR,NA,0,NA,1011.9,METAR KFYJ 261715Z AUTO 10SM SCT021 SCT120 27/21 A2988 RMK AO1 T02730210,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Middle Peninsula Regional Airport,37.521299,-76.762762,US,US-VA
KFYM,"Fayetteville Muni, TN, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,24,20,40,8,0,NA,1013.6,METAR KFYM 261655Z AUTO 04008KT 10SM SCT021 SCT029 24/20 A2993 RMK A01,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Fayetteville Municipal Airport,35.059700012200004,-86.5640029907,US,US-TN
KFYM,"Fayetteville Muni, TN, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,24,20,70,7,0,NA,1013.6,METAR KFYM 261715Z AUTO 07007KT 10SM FEW021 24/20 A2993 RMK A01,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Fayetteville Municipal Airport,35.059700012200004,-86.5640029907,US,US-TN
KFYV,"Fayetteville/Drake Fld, AR, US",2025-09-26T16:53:00Z,2025-09-26 11:53:00,VFR,26.1,12.8,VAR,3,0,NA,1016.7,METAR KFYV 261653Z VRB03KT 10SM CLR 26/13 A3002 RMK AO2 SLP155 T02610128,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Drake Field,36.00510025024414,-94.17009735107422,US,US-AR
KFZG,"Fitzgerald Muni, GA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,27.1,21.6,250,4,0,NA,1013.3,METAR KFZG 261715Z AUTO 25004KT 10SM SCT016 SCT035 BKN100 27/22 A2992 RMK AO2 T02710216,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Fitzgerald Municipal Airport,31.68370056152344,-83.27050018310547,US,US-GA
KFZY,"Fulton/Oswego Cnty, NY, US",2025-09-26T16:54:00Z,2025-09-26 16:54:00,MVFR,19.4,16.1,270,8,0,NA,1011.6,METAR KFZY 261654Z AUTO 27008KT 10SM FEW015 BKN022 OVC036 19/16 A2987 RMK AO2 RAE1559 SLP113 P0000 T01940161,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Oswego County Airport,43.3508,-76.3881,US,US-NY
KFZY,"Fulton/Oswego Cnty, NY, US",2025-09-26T17:21:00Z,2025-09-26 17:21:00,VFR,20,16.1,270,10,18,NA,1011.6,SPECI KFZY 261721Z AUTO 27010G18KT 10SM FEW015 SCT029 OVC042 20/16 A2987 RMK AO2 T02000161,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Oswego County Airport,43.3508,-76.3881,US,US-NY
KGAD,"Gadsden/NE Alabama Rgnl, AL, US",2025-09-26T17:06:00Z,2025-09-26 12:06:00,NA,26,20,0,0,0,NA,1012.6,SPECI KGAD 261706Z AUTO 00000KT BKN024 26/20 A2990 RMK AO2 PWINO $,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Northeast Alabama Regional Airport,33.972599,-86.088996,US,US-AL
KGAF,"Grafton/Hutson Fld, ND, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,20,11,160,14,0,NA,1008.5,METAR KGAF 261715Z AUTO 16014KT 10SM CLR 20/11 A2978 RMK AO2,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Hutson Field,48.40470123291016,-97.37090301513672,US,US-ND
KGAF,"Grafton/Hutson Fld, ND, US",2025-09-26T17:35:00Z,2025-09-26 17:35:00,VFR,21,11,150,17,0,9,1008.2,METAR KGAF 261735Z AUTO 15017KT 9SM CLR 21/11 A2977 RMK AO2,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Hutson Field,48.40470123291016,-97.37090301513672,US,US-ND
KGAG,"Gage Arpt, OK, US",2025-09-26T16:53:00Z,2025-09-26 11:53:00,VFR,26.7,10.6,200,14,21,NA,1016,METAR KGAG 261653Z AUTO 20014G21KT 10SM CLR 27/11 A3000 RMK AO2 SLP135 T02670106,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Gage Heibeck Airport,36.295502,-99.776398,US,US-OK
KGAI,"Gaithersburg/Montgomery Cnty, MD, US",2025-09-26T16:56:00Z,2025-09-26 12:56:00,VFR,26.1,17.2,VAR,3,0,NA,1013.3,METAR KGAI 261656Z AUTO VRB03KT 10SM FEW040 26/17 A2992 RMK AO2 SLP140 T02610172 PNO $,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Montgomery County Airpark,39.168301,-77.166,US,US-MD
KGAO,"Galliano/Miller Arpt, LA, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,27.8,20.2,30,5,0,NA,1013,METAR KGAO 261655Z AUTO 03005KT 10SM SCT026 28/20 A2991 RMK AO2 T02780202,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,South Lafourche Leonard Miller Jr Airport,29.441052,-90.261129,US,US-LA
KGAO,"Galliano/Miller Arpt, LA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,27.7,20,50,4,0,NA,1012.6,METAR KGAO 261715Z AUTO 05004KT 10SM SCT028 28/20 A2990 RMK AO2 T02770200,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,South Lafourche Leonard Miller Jr Airport,29.441052,-90.261129,US,US-LA
KGBD,"Great Bend Muni, KS, US",2025-09-26T16:56:00Z,2025-09-26 11:56:00,VFR,26.7,11.7,170,8,0,NA,1015.3,METAR KGBD 261656Z AUTO 17008KT 10SM CLR 27/12 A2998 RMK AO2 SLP136 T02670117 $,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Great Bend Municipal Airport,38.344299,-98.8592,US,US-KS
KGBG,"Galesburg Muni, IL, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,26,10.6,290,7,0,NA,1015,METAR KGBG 261655Z AUTO 29007KT 230V310 10SM CLR 26/11 A2997 RMK AO2 T02600106,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Galesburg Municipal Airport,40.9379997253,-90.431098938,US,US-IL
KGBG,"Galesburg Muni, IL, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,26.5,10.7,240,5,0,NA,1015,METAR KGBG 261715Z AUTO 24005KT 10SM CLR 27/11 A2997 RMK AO2 T02650107,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Galesburg Municipal Airport,40.9379997253,-90.431098938,US,US-IL
KGCC,"Gillette/Campbell Cnty, WY, US",2025-09-26T16:53:00Z,2025-09-26 10:53:00,VFR,25,-0.6,350,20,29,NA,1013.3,METAR KGCC 261653Z AUTO 35020G29KT 10SM CLR 25/M01 A2992 RMK AO2 PK WND 33030/1639 SLP088 T02501006 $,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Northeast Wyoming Regional Airport,44.3489,-105.539001,US,US-WY
KGCD,"John Day/Grant Cnty, OR, US",2025-09-26T16:55:00Z,2025-09-26 09:55:00,VFR,12.7,-6.9,250,4,0,NA,1023.1,METAR KGCD 261655Z AUTO 25004KT 10SM CLR 13/M07 A3021 RMK AO2 T01271069,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Grant County Regional Airport / Ogilvie Field,44.404202,-118.962997,US,US-OR
KGCD,"John Day/Grant Cnty, OR, US",2025-09-26T17:15:00Z,2025-09-26 10:15:00,VFR,13.7,-5,250,4,0,NA,1023.1,METAR KGCD 261715Z AUTO 25004KT 10SM CLR 14/M05 A3021 RMK AO2 T01371050,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Grant County Regional Airport / Ogilvie Field,44.404202,-118.962997,US,US-OR
KGCK,"Garden City Rgnl, KS, US",2025-09-26T16:54:00Z,2025-09-26 11:54:00,VFR,24.4,12.2,180,12,0,NA,1014.6,METAR KGCK 261654Z 18012KT 10SM CLR 24/12 A2996 RMK AO2 SLP121 T02440122,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Garden City Regional Airport,37.9275016785,-100.723999023,US,US-KS
KGCM,"Claremore Rgnl, OK, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,26,17,240,4,0,6,1015.7,METAR KGCM 261655Z AUTO 24004KT 6SM HZ CLR 26/17 A2999 RMK AO2,2025-09-26T17:17:59Z,2025-09-26T13:17:59Z,Claremore Regional Airport,36.292702,-95.479599,US,US-OK
KGCM,"Claremore Rgnl, OK, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,MVFR,27,17,280,4,0,4,1015.3,METAR KGCM 261715Z AUTO 28004KT 4SM -DZ HZ CLR 27/17 A2998 RMK AO2,2025-09-26T17:35:25Z,2025-09-26T13:35:25Z,Claremore Regional Airport,36.292702,-95.479599,US,US-OK
KGCN,"Grand Canyon Park Arpt, AZ, US",2025-09-26T17:04:00Z,2025-09-26 10:04:00,VFR,16.7,9.4,170,3,0,NA,1022.1,SPECI KGCN 261704Z 17003KT 10SM -TSRA SCT050 BKN075 OVC090 17/09 A3018 RMK AO2 LTG DSNT SE-SW TSB1658 P0000 T01670094,2025-09-26T17:17:58Z,2025-09-26T13:17:58Z,Grand Canyon National Park Airport,35.9524,-112.147003,US,US-AZ
